Charger ID;Charger Status;ChargingStationId;OperatorID;OperatorName;IsOpen24Hours;Accessibility;GeoCoordinates;address_country;address_canton;address_region;address_city;address_postalcode;address_street;address_timezone;address_floor;Plugs;PaymentOptions;MaxCapacity;ChargingFacilities (Power);AuthenticationModes;DynamicInfoAvailable;ValueAddedServices;IsHubjectCompatible;lastUpdate;ClearinghouseID;HubOperatorID;AdditionalInfo;deltaType;ChargingPoolID;OpeningTimes;GeoChargingPointEntrance;AccessibilityLocation;CalibrationLawDataAvailability;ChargingStationNames;HotlinePhoneNumber;RenewableEnergy;ChargingStationLocationReference;EnergySource;EnvironmentalImpact;LocationImage;SuboperatorName;DynamicPowerLevel;HardwareManufacturer
CH*ECUEJQMV7ZX9XR5WAGSCAU26J5FAKA;Available;CH*ECUEJQMV7ZX9XR5WAGSCAU26J5FAKA;CH*ECU;eCarUp;1;Free publicly accessible;47.236519, 8.951537;CHE;St. Gallen;;Eschenbach (SG);8732;Tunnelstrasse 5;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Pico 1 Rabatte S 7002373""}, {""lang"": ""de"", ""value"": ""Pico 1 Rabatte S 7002373""}]";+41415101717;0;;;;;;0;
CH*ECUEEF97VCJ3EF65Z53YUHBFUV4HFQ;Available;CH*ECUEEF97VCJ3EF65Z53YUHBFUV4HFQ;CH*ECU;eCarUp;1;Free publicly accessible;47.029427, 9.434162;CHE;St. Gallen;;Vilters-Wangs;7323;Schiggstrasse 30;;;Type 2 Outlet;Direct;0;11.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Ladestation 1""}, {""lang"": ""de"", ""value"": ""Ladestation 1""}]";+41415101717;0;;;;;;0;
CH*ECUEJUXKCGUCWG4VWLN5XYULJZGKDS;Available;CH*ECUEJUXKCGUCWG4VWLN5XYULJZGKDS;CH*ECU;eCarUp;1;Free publicly accessible;47.223346, 8.994353;CHE;St. Gallen;;Uznach;8730;Gasterstrasse 25;;;Type 2 Outlet;Direct;0;;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""ZPR100744 / Nr.3""}, {""lang"": ""de"", ""value"": ""ZPR100744 / Nr.3""}]";+41415101717;0;;;;;;0;
CH*ECUE9T6QUFY5KHD74VPGV7UN3Y2GU2;Available;CH*ECUE9T6QUFY5KHD74VPGV7UN3Y2GU2;CH*ECU;eCarUp;1;Free publicly accessible;47.042361, 9.416389;CHE;St. Gallen;;Mels;8887;Fabrikstrasse 14;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Aussenparkplatz Uptown Mels""}, {""lang"": ""de"", ""value"": ""Aussenparkplatz Uptown Mels""}]";+41415101717;0;;;;;;0;
CH*ECUEXPU2ULSM3RUWVXXC7LHVY2QSW3;Available;CH*ECUEXPU2ULSM3RUWVXXC7LHVY2QSW3;CH*ECU;eCarUp;1;Free publicly accessible;47.404143, 9.304324;CHE;St. Gallen;;St. Gallen;9015;Ikarusstrasse 2;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Autocenter Winkeln rechts [ECREAEVD]""}, {""lang"": ""de"", ""value"": ""Autocenter Winkeln rechts [ECREAEVD]""}]";+41415101717;0;;;;;;0;
CH*ECUE2TQ4HG8SGBJA5TXJX96V9Q7PDQ;Available;CH*ECUE2TQ4HG8SGBJA5TXJX96V9Q7PDQ;CH*ECU;eCarUp;1;Free publicly accessible;47.46759, 9.028458;CHE;St. Gallen;;Wil (SG);9552;Zürcherstrasse 10;;;Type 2 Outlet;Direct;0;11.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Autowelt von Rotz - Ladestation - [JW01]""}, {""lang"": ""de"", ""value"": ""Autowelt von Rotz - Ladestation - [JW01]""}]";+41415101717;0;;;;;;0;
CH*ECUEU2NBJ3VKVEU7Y9ZUWVSJNY48ZX;Available;CH*ECUEU2NBJ3VKVEU7Y9ZUWVSJNY48ZX;CH*ECU;eCarUp;1;Free publicly accessible;47.434033, 9.383987;CHE;St. Gallen;;St. Gallen;9008;Langgasse 3;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""DIE GÜNSTIGE""}, {""lang"": ""de"", ""value"": ""DIE GÜNSTIGE""}]";+41415101717;0;;;;;;0;
CH*ECUEV6AF7DK7MXGQRDXWWAPHDXF9AS;Available;CH*ECUEV6AF7DK7MXGQRDXWWAPHDXF9AS;CH*ECU;eCarUp;1;Free publicly accessible;47.478651, 9.506473;CHE;St. Gallen;;Rorschach;9400;Churerstrasse 10;;;Type 2 Outlet;Direct;0;11.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""UG1 PP 18""}, {""lang"": ""de"", ""value"": ""UG1 PP 18""}]";+41415101717;0;;;;;;0;
CH*ECUEHVCTV2UEJBPMJ8WBD87KQUB643;Available;CH*ECUEHVCTV2UEJBPMJ8WBD87KQUB643;CH*ECU;eCarUp;1;Free publicly accessible;47.498147, 9.560184;CHE;St. Gallen;;Thal;9423;Rheinhofstrasse 44;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Marina PP 1.2""}, {""lang"": ""de"", ""value"": ""Marina PP 1.2""}]";+41415101717;0;;;;;;0;
CH*ECUEJWGSHSCAQEFSKEUCZLTPMNAM2Z;Available;CH*ECUEJWGSHSCAQEFSKEUCZLTPMNAM2Z;CH*ECU;eCarUp;1;Free publicly accessible;47.419554, 9.369148;CHE;St. Gallen;;St. Gallen;9000;Unterstrasse 15;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Suva-StGallen-Unterstrasse-PP10""}, {""lang"": ""de"", ""value"": ""Suva-StGallen-Unterstrasse-PP10""}]";+41415101717;0;;;;;;0;
CH*ECUEHS9XXRCDT65Z3C2MY8E9HW2MRX;Available;CH*ECUEHS9XXRCDT65Z3C2MY8E9HW2MRX;CH*ECU;eCarUp;1;Free publicly accessible;47.482288, 9.475294;CHE;St. Gallen;;Goldach;9403;Langrütistrasse 3;;;Type 2 Outlet;Direct;0;11.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Scheuermann AG""}, {""lang"": ""de"", ""value"": ""Scheuermann AG""}]";+41415101717;0;;;;;;0;
CH*ECUEXU9SWC73FXTPBAWFDP58Y3X23Z;Available;CH*ECUEXU9SWC73FXTPBAWFDP58Y3X23Z;CH*ECU;eCarUp;1;Free publicly accessible;47.478444, 9.488096;CHE;St. Gallen;;Rorschach;9400;Reitbahnstrasse 4;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Mitte Rechts""}, {""lang"": ""de"", ""value"": ""Mitte Rechts""}]";+41415101717;0;;;;;;0;
CH*ECUEH7Z9JBCFULQPED6RRBSTQH543A;Available;CH*ECUEH7Z9JBCFULQPED6RRBSTQH543A;CH*ECU;eCarUp;1;Free publicly accessible;47.411556, 9.200329;CHE;St. Gallen;;Flawil;9230;Feldhofstrasse 65;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""E-Station Säule 9""}, {""lang"": ""de"", ""value"": ""E-Station Säule 9""}]";+41415101717;0;;;;;;0;
CH*ECUE56SGLFD7B9NSG4WX2ALR4YNKRX;Available;CH*ECUE56SGLFD7B9NSG4WX2ALR4YNKRX;CH*ECU;eCarUp;1;Free publicly accessible;47.411535, 9.200129;CHE;St. Gallen;;Flawil;9230;Feldhofstrasse 65;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""E-Station Säule 7""}, {""lang"": ""de"", ""value"": ""E-Station Säule 7""}]";+41415101717;0;;;;;;0;
CH*ECUEVJ7CTAKMA6JKY7BBRY53XKPENQ;Occupied;CH*ECUEVJ7CTAKMA6JKY7BBRY53XKPENQ;CH*ECU;eCarUp;1;Free publicly accessible;47.04773, 9.441121;CHE;St. Gallen;;Sargans;7320;Bahnhofstrasse 1;;;Type 2 Outlet;Direct;0;11.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Hotel Post Sargans (Unterstand)""}, {""lang"": ""de"", ""value"": ""Hotel Post Sargans (Unterstand)""}]";+41415101717;0;;;;;;0;
CH*ECUEKJTPGA36XH24XRU9Q2CQ2WJ2H2;Occupied;CH*ECUEKJTPGA36XH24XRU9Q2CQ2WJ2H2;CH*ECU;eCarUp;1;Free publicly accessible;47.462978, 9.389671;CHE;St. Gallen;;Wittenbach;9300;Industriestrasse 4;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Industriestrasse 4, Parkplatz links""}, {""lang"": ""de"", ""value"": ""Industriestrasse 4, Parkplatz links""}]";+41415101717;0;;;;;;0;
CH*ECUETXMAHGEEBWMYHP4HPCESTCAHJ2;Available;CH*ECUETXMAHGEEBWMYHP4HPCESTCAHJ2;CH*ECU;eCarUp;1;Free publicly accessible;47.419686, 9.180673;CHE;St. Gallen;;Flawil;9230;Meierseggstrasse 40;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Ladestation 22""}, {""lang"": ""de"", ""value"": ""Ladestation 22""}]";+41415101717;0;;;;;;0;
CH*ECUE366SPLFK43YGFG288Q8WR7ZMRX;Available;CH*ECUE366SPLFK43YGFG288Q8WR7ZMRX;CH*ECU;eCarUp;1;Free publicly accessible;47.223431, 8.994237;CHE;St. Gallen;;Uznach;8730;Gasterstrasse 25;;;Type 2 Outlet;Direct;0;;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""ZPR100701 / Nr.4""}, {""lang"": ""de"", ""value"": ""ZPR100701 / Nr.4""}]";+41415101717;0;;;;;;0;
CH*ECUEQZTDF8K93R8V4BH45REYG2JTTZ;Available;CH*ECUEQZTDF8K93R8V4BH45REYG2JTTZ;CH*ECU;eCarUp;1;Free publicly accessible;47.002002, 9.499846;CHE;St. Gallen;;Bad Ragaz;7310;Lattmanngasse 8;;;Type 2 Outlet;Direct;0;;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""EH801571""}, {""lang"": ""de"", ""value"": ""EH801571""}]";+41415101717;0;;;;;;0;
CH*ECUECPKH6MLN5PDMWRCRWKHXCMEETX;Available;CH*ECUECPKH6MLN5PDMWRCRWKHXCMEETX;CH*ECU;eCarUp;1;Free publicly accessible;47.423877, 9.636552;CHE;St. Gallen;;Au (SG);9434;137;;;CCS Combo 2 Plug (Cable Attached);Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""MP Garage AG""}, {""lang"": ""de"", ""value"": ""MP Garage AG""}]";+41415101717;0;;;;;;0;
CH*ECUE458Y58Y4U7U4XU8YEAZKW73V6W;Available;CH*ECUE458Y58Y4U7U4XU8YEAZKW73V6W;CH*ECU;eCarUp;1;Free publicly accessible;47.412952, 9.646346;CHE;St. Gallen;;Widnau;9443;Unterlettenstrasse 4;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""#2 Saugplatz 2 [EC8MYK9M]""}, {""lang"": ""de"", ""value"": ""#2 Saugplatz 2 [EC8MYK9M]""}]";+41415101717;0;;;;;;0;
CH*ECUEZ7G7JCHBVEXFXFHLUXWAZ48ELS;Available;CH*ECUEZ7G7JCHBVEXFXFHLUXWAZ48ELS;CH*ECU;eCarUp;1;Free publicly accessible;47.029497, 9.434155;CHE;St. Gallen;;Vilters-Wangs;7323;Schiggstrasse 30;;;Type 2 Outlet;Direct;0;11.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Ladestation 3""}, {""lang"": ""de"", ""value"": ""Ladestation 3""}]";+41415101717;0;;;;;;0;
CH*ECUE7C2CQ3AWQMXBQXCC44P5X9LWTA;Available;CH*ECUE7C2CQ3AWQMXBQXCC44P5X9LWTA;CH*ECU;eCarUp;1;Free publicly accessible;47.472757, 9.486519;CHE;St. Gallen;;Rorschacherberg;9400;Wiesenstrasse 13;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Wiesenstrasse PP-Rechts""}, {""lang"": ""de"", ""value"": ""Wiesenstrasse PP-Rechts""}]";+41415101717;0;;;;;;0;
CH*ECUEKDRU8QMSMNJVEKVS582USLF2JQ;Available;CH*ECUEKDRU8QMSMNJVEKVS582USLF2JQ;CH*ECU;eCarUp;1;Free publicly accessible;47.469248, 9.106101;CHE;St. Gallen;;Zuzwil (SG);9524;Ringstrasse 4;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""SM Bau Ladestation 2""}, {""lang"": ""de"", ""value"": ""SM Bau Ladestation 2""}]";+41415101717;0;;;;;;0;
CH*ECUEGFNE6CKPFGS4UBYW2L7E6LHZUA;Available;CH*ECUEGFNE6CKPFGS4UBYW2L7E6LHZUA;CH*ECU;eCarUp;1;Free publicly accessible;47.299093, 9.549822;CHE;St. Gallen;;Rüthi (SG);9464;Industriestrasse 18;;;Type 2 Outlet;Direct;0;11.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""CSN0054939""}, {""lang"": ""de"", ""value"": ""CSN0054939""}]";+41415101717;0;;;;;;0;
CH*ECUEJVS7PD9HREFCR4UAVAQNRSQTH3;Available;CH*ECUEJVS7PD9HREFCR4UAVAQNRSQTH3;CH*ECU;eCarUp;1;Free publicly accessible;47.029461, 9.434171;CHE;St. Gallen;;Vilters-Wangs;7323;Schiggstrasse 30;;;Type 2 Outlet;Direct;0;11.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Ladestation 2""}, {""lang"": ""de"", ""value"": ""Ladestation 2""}]";+41415101717;0;;;;;;0;
CH*ECUEW4Z7M6F5CZ28N6LY3J23TDAYRQ;Available;CH*ECUEW4Z7M6F5CZ28N6LY3J23TDAYRQ;CH*ECU;eCarUp;1;Free publicly accessible;47.386082, 9.655661;CHE;St. Gallen;;Diepoldsau;9444;Gemeindepl. 1;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Parkplatz 94""}, {""lang"": ""de"", ""value"": ""Parkplatz 94""}]";+41415101717;0;;;;;;0;
CH*ECUEUT4BNH5FYGNBAR9J77HH64ML4Q;Available;CH*ECUEUT4BNH5FYGNBAR9J77HH64ML4Q;CH*ECU;eCarUp;1;Free publicly accessible;47.237475, 8.952774;CHE;St. Gallen;;Eschenbach (SG);8732;Weierstrasse 2;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Grimm Handels AG Ladestation 1 ""}, {""lang"": ""de"", ""value"": ""Grimm Handels AG Ladestation 1 ""}]";+41415101717;0;;;;;;0;
CH*ECUEMUKDKX7ADJPAYPCDFNSPJT2222;Available;CH*ECUEMUKDKX7ADJPAYPCDFNSPJT2222;CH*ECU;eCarUp;1;Free publicly accessible;47.412478, 9.642247;CHE;St. Gallen;;Widnau;9443;Parkstrasse 1;;;Type 2 Outlet;Direct;0;11.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""b_smarts Hotel Widnau""}, {""lang"": ""de"", ""value"": ""b_smarts Hotel Widnau""}]";+41415101717;0;;;;;;0;
CH*ECUERDTEABCAGK7RHB8LYY3N5HX8W2;Available;CH*ECUERDTEABCAGK7RHB8LYY3N5HX8W2;CH*ECU;eCarUp;1;Free publicly accessible;47.498075, 9.560246;CHE;St. Gallen;;Thal;9423;Rheinhofstrasse 44;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Marina PP 2.2""}, {""lang"": ""de"", ""value"": ""Marina PP 2.2""}]";+41415101717;0;;;;;;0;
CH*ECUERJB5QF8RRCEDKB6AU96SDZ6K5Q;Available;CH*ECUERJB5QF8RRCEDKB6AU96SDZ6K5Q;CH*ECU;eCarUp;1;Free publicly accessible;47.287105, 9.091648;CHE;St. Gallen;;Wattwil;9630;Bleikenstrasse 92;;;Type 2 Outlet;Direct;0;11.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""A+B Bürsten-Technik  2""}, {""lang"": ""de"", ""value"": ""A+B Bürsten-Technik  2""}]";+41415101717;0;;;;;;0;
CH*ECUETVQ9MPUASJSMNB7ZL7JYEUXZFS;Available;CH*ECUETVQ9MPUASJSMNB7ZL7JYEUXZFS;CH*ECU;eCarUp;1;Free publicly accessible;47.439958, 9.396324;CHE;St. Gallen;;St. Gallen;9008;Lukasstrasse 18;;;Type 2 Outlet;Direct;0;;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""PP Besucher links""}, {""lang"": ""de"", ""value"": ""PP Besucher links""}]";+41415101717;0;;;;;;0;
CH*ECUEYJLA2LBKWVMRXPBH7U7Z6CUZ4S;Available;CH*ECUEYJLA2LBKWVMRXPBH7U7Z6CUZ4S;CH*ECU;eCarUp;1;Free publicly accessible;47.4498, 9.155472;CHE;St. Gallen;;Oberbüren;9245;Sandackerstrasse 26;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Sandackerstr. 26 - Hintereingang - Parkplatz 73""}, {""lang"": ""de"", ""value"": ""Sandackerstr. 26 - Hintereingang - Parkplatz 73""}]";+41415101717;0;;;;;;0;
CH*ECUELTRQ2PQFZHYH5R2N4JZJCKR2MZ;Available;CH*ECUELTRQ2PQFZHYH5R2N4JZJCKR2MZ;CH*ECU;eCarUp;1;Free publicly accessible;47.336591, 9.131251;CHE;St. Gallen;;Neckertal;9125;Ebnetstrasse 10;;;Type 2 Outlet;Direct;0;17.3;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Elektro Lieberherr AG Nord""}, {""lang"": ""de"", ""value"": ""Elektro Lieberherr AG Nord""}]";+41415101717;0;;;;;;0;
CH*ECUE6HY9Z7QXYMAUXBQJA36DJ2BUG2;Occupied;CH*ECUE6HY9Z7QXYMAUXBQJA36DJ2BUG2;CH*ECU;eCarUp;1;Free publicly accessible;47.411624, 9.273315;CHE;St. Gallen;;Gossau (SG);9200;Lagerstrasse 4;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Auto AG Truck Gossau Empfang""}, {""lang"": ""de"", ""value"": ""Auto AG Truck Gossau Empfang""}]";+41415101717;0;;;;;;0;
CH*ECUE5E2M93LGZYRWSNZZ8HD8UY2P4Z;OutOfService;CH*ECUE5E2M93LGZYRWSNZZ8HD8UY2P4Z;CH*ECU;eCarUp;1;Free publicly accessible;47.469521, 9.490276;CHE;St. Gallen;;Rorschacherberg;9404;Bleichistrasse 1A;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Bleichistrasse PP-Rechts""}, {""lang"": ""de"", ""value"": ""Bleichistrasse PP-Rechts""}]";+41415101717;0;;;;;;0;
CH*ECUEQFMCYFDGBCE5PYLVTP2RBE7EDS;Available;CH*ECUEQFMCYFDGBCE5PYLVTP2RBE7EDS;CH*ECU;eCarUp;1;Free publicly accessible;47.421808, 9.365128;CHE;St. Gallen;;St. Gallen;9000;Grünbergstrasse 6;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Hotel Leo PP21""}, {""lang"": ""de"", ""value"": ""Hotel Leo PP21""}]";+41415101717;0;;;;;;0;
CH*ECUEQ5MMBJMEXPQ2W9NSLPYRJFBEZ3;Available;CH*ECUEQ5MMBJMEXPQ2W9NSLPYRJFBEZ3;CH*ECU;eCarUp;1;Free publicly accessible;47.426066, 9.387268;CHE;St. Gallen;;St. Gallen;9000;Molkenstrasse 7;;;Type 2 Outlet;Direct;0;11.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Emil Frey St.Gallen 2A""}, {""lang"": ""de"", ""value"": ""Emil Frey St.Gallen 2A""}]";+41415101717;0;;;;;;0;
CH*ECUEHSP3KT4RJYM6EQFBEDMMJDMWGX;Available;CH*ECUEHSP3KT4RJYM6EQFBEDMMJDMWGX;CH*ECU;eCarUp;1;Free publicly accessible;47.426066, 9.387268;CHE;St. Gallen;;St. Gallen;9000;Molkenstrasse 7;;;Type 2 Outlet;Direct;0;11.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Emil Frey St.Gallen 2A""}, {""lang"": ""de"", ""value"": ""Emil Frey St.Gallen 2A""}]";+41415101717;0;;;;;;0;
CH*ECUEFWJF7R6DHVN8SVJX2CRGYNEUQX;Available;CH*ECUEFWJF7R6DHVN8SVJX2CRGYNEUQX;CH*ECU;eCarUp;1;Free publicly accessible;47.386082, 9.655661;CHE;St. Gallen;;Diepoldsau;9444;Gemeindepl. 1;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""Parkplatz 93""}, {""lang"": ""de"", ""value"": ""Parkplatz 93""}]";+41415101717;0;;;;;;0;
CH*ECUEEPDY27TL7DW96RY29VKCFNZBLX;Available;CH*ECUEEPDY27TL7DW96RY29VKCFNZBLX;CH*ECU;eCarUp;1;Free publicly accessible;47.223674, 8.984728;CHE;St. Gallen;;Uznach;8730;Webereistrasse 9;;;Type 2 Outlet;Direct;0;22.0;REMOTE,NFC RFID Classic,NFC RFID DESFire;auto;DynamicPricing;1;;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""ZPR161451, PP103, Werren""}, {""lang"": ""de"", ""value"": ""ZPR161451, PP103, Werren""}]";+41415101717;0;;;;;;0;
CH*REPE032*02*1;Available;CH*REPE032*02*1;CH*REP;PLUG N ROLL;1;Paying publicly accessible;46.999493, 9.505005;CHE;St. Gallen;;Bad Ragaz;7310;Hans Albrecht-Strasse 1;;-1;Type 2 Outlet;Direct,Contract;;22.0;NFC RFID Classic,REMOTE;true;None;1;2021-04-13T12:05:34Z;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""PLUG'N ROLL - Grand Resort Bad Ragaz Casino""}]";+41814237070;1;;;;;;;
CH*REPE221*01*2;Available;CH*REPE221*01*2;CH*REP;PLUG N ROLL;1;Paying publicly accessible;47.145847, 9.501753;CHE;St. Gallen;;Sevelen;9470;Autobahnraststätte .;;0;Type 2 Outlet;Direct,Contract;;22.0;NFC RFID Classic,REMOTE;true;None;1;2019-12-17T08:14:23Z;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""PLUG'N ROLL - Autobahnraststätte Rheintal, Ost""}]";+41814237070;0;;;;;;;
CH*REPE221*02*2;Available;CH*REPE221*02*2;CH*REP;PLUG N ROLL;1;Paying publicly accessible;47.145847, 9.501753;CHE;St. Gallen;;Sevelen;9470;Autobahnraststätte .;;0;CHAdeMO;Direct,Contract;;50.0;NFC RFID Classic,REMOTE;true;None;1;2019-12-17T08:14:23Z;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""PLUG'N ROLL - Autobahnraststätte Rheintal, Ost""}]";+41814237070;0;;;;;;;
CH*REPE220*02*1;Available;CH*REPE220*02*1;CH*REP;PLUG N ROLL;1;Paying publicly accessible;47.146374, 9.499916;CHE;St. Gallen;;Buchs (SG);9470;Autobahnraststätte .;;0;CCS Combo 2 Plug (Cable Attached);Direct,Contract;;50.0;NFC RFID Classic,REMOTE;true;None;1;2020-04-06T05:50:03Z;;;;insert;;;;OnStreet;Not Available;"[{""lang"": ""en"", ""value"": ""PLUG'N ROLL - Autobahnraststätte Rheintal, West""}]";+41814237070;0;;;;;;;
